,YEAR,MONTH_NUM,MONTH_MON,ENTRY_DATE,ENTITY_NAME,ENTITY_TYPE,TYPE_MODEL,DIST_FLOWN_KM_1,DIST_DIRECT_KM,DIST_ACHIEVED_KM_1
554118,2024,1,JAN,2024-01-31,UK (Continental),State (FIR),CPF,1279937,1259653.35,1235039.99
554119,2024,1,JAN,2024-01-31,UK (Continental),State (FIR),FTFM,1233570,1199674.0,1167416.99
554120,2024,1,JAN,2024-01-31,UK (Continental),State (FIR),SCR,1176373,1145188.28,1114282.9
554121,2024,1,JAN,2024-01-31,UK-Ireland FAB,FAB (FIR),CPF,1498463,1474907.29,1450597.5
554122,2024,1,JAN,2024-01-31,UK-Ireland FAB,FAB (FIR),SCR,1332025,1296721.25,1266504.21
554123,2024,1,JAN,2024-01-31,UK-Ireland FAB,FAB (FIR),FTFM,1415323,1376816.4,1345304.12
554124,2024,2,FEB,2024-02-01,Albania,State (FIR),SCR,55767,55537.88,53569.26
554125,2024,2,FEB,2024-02-01,Albania,State (FIR),CPF,55865,55636.72,54377.11
554126,2024,2,FEB,2024-02-01,Albania,State (FIR),FTFM,57483,57197.14,55182.37
554127,2024,2,FEB,2024-02-01,Armenia,State (FIR),FTFM,19421,19138.0,17924.91
554128,2024,2,FEB,2024-02-01,Armenia,State (FIR),CPF,19146,18932.22,18071.75
554129,2024,2,FEB,2024-02-01,Armenia,State (FIR),SCR,26014,25793.72,24771.91
554130,2024,2,FEB,2024-02-01,Austria,State (FIR),SCR,463690,462095.99,452207.89
554131,2024,2,FEB,2024-02-01,Austria,State (FIR),CPF,482119,481302.68,473725.11
554132,2024,2,FEB,2024-02-01,Austria,State (FIR),FTFM,480229,478407.5,467864.88
554133,2024,2,FEB,2024-02-01,BLUE MED FAB,FAB (FIR),FTFM,2484290,2444676.48,2392506.66
554134,2024,2,FEB,2024-02-01,BLUE MED FAB,FAB (FIR),SCR,2416434,2381142.52,2333681.19
554135,2024,2,FEB,2024-02-01,BLUE MED FAB,FAB (FIR),CPF,2467435,2444585.55,2401031.49
554136,2024,2,FEB,2024-02-01,Baltic FAB,FAB (FIR),CPF,495031,491419.46,470902.58
554137,2024,2,FEB,2024-02-01,Baltic FAB,FAB (FIR),FTFM,504888,496002.09,469432.46
554138,2024,2,FEB,2024-02-01,Baltic FAB,FAB (FIR),SCR,485718,477463.77,453586.65
554139,2024,2,FEB,2024-02-01,Belgium,State (FIR),SCR,362206,356480.34,341570.45
554140,2024,2,FEB,2024-02-01,Belgium,State (FIR),CPF,326026,324025.13,314586.64
554141,2024,2,FEB,2024-02-01,Belgium,State (FIR),FTFM,352997,346858.26,331577.88
554142,2024,2,FEB,2024-02-01,Bosnia and Herzegovina,State (FIR),SCR,172563,172439.11,170422.61
554143,2024,2,FEB,2024-02-01,Bosnia and Herzegovina,State (FIR),CPF,178449,178337.72,176630.08
554144,2024,2,FEB,2024-02-01,Bosnia and Herzegovina,State (FIR),FTFM,183588,183168.3,180922.28
554145,2024,2,FEB,2024-02-01,Bulgaria,State (FIR),CPF,562907,561966.41,546049.97
554146,2024,2,FEB,2024-02-01,Bulgaria,State (FIR),FTFM,550199,548009.73,530469.28
554147,2024,2,FEB,2024-02-01,Bulgaria,State (FIR),SCR,517180,515104.92,498860.43
554148,2024,2,FEB,2024-02-01,Croatia,State (FIR),SCR,274201,273929.61,270305.71
554149,2024,2,FEB,2024-02-01,Croatia,State (FIR),CPF,292857,292570.32,289174.67
554150,2024,2,FEB,2024-02-01,Croatia,State (FIR),FTFM,293032,292623.35,288529.32
554151,2024,2,FEB,2024-02-01,Cyprus,State (FIR),FTFM,250227,244387.02,235616.87
554152,2024,2,FEB,2024-02-01,Cyprus,State (FIR),CPF,247123,243340.83,234428.26
554153,2024,2,FEB,2024-02-01,Cyprus,State (FIR),SCR,238992,233372.24,225873.69
554154,2024,2,FEB,2024-02-01,Czech Republic,State (FIR),SCR,233719,232562.42,225882.43
554155,2024,2,FEB,2024-02-01,Czech Republic,State (FIR),CPF,248312,247607.02,242613.02
554156,2024,2,FEB,2024-02-01,Czech Republic,State (FIR),FTFM,247604,246308.13,239166.02
554157,2024,2,FEB,2024-02-01,DANUBE FAB,FAB (FIR),FTFM,1269578,1263634.93,1223122.07
554158,2024,2,FEB,2024-02-01,DANUBE FAB,FAB (FIR),SCR,1189876,1184291.15,1146909.86
554159,2024,2,FEB,2024-02-01,DANUBE FAB,FAB (FIR),CPF,1292605,1289229.05,1252444.36
554160,2024,2,FEB,2024-02-01,DK-SE FAB,FAB (FIR),SCR,579631,574913.29,565143.14
554161,2024,2,FEB,2024-02-01,DK-SE FAB,FAB (FIR),FTFM,597621,592218.04,581006.75
554162,2024,2,FEB,2024-02-01,DK-SE FAB,FAB (FIR),CPF,592296,590199.14,582561.49
554163,2024,2,FEB,2024-02-01,Denmark,State (FIR),CPF,202535,202223.39,199992.32
554164,2024,2,FEB,2024-02-01,Denmark,State (FIR),SCR,199098,198036.16,194586.14
554165,2024,2,FEB,2024-02-01,Denmark,State (FIR),FTFM,204167,202684.47,198862.32
554166,2024,2,FEB,2024-02-01,EUROCONTROL Area (PRR),Area (FIR),CPF,20989246,20508904.65,20382860.67
554167,2024,2,FEB,2024-02-01,EUROCONTROL Area (PRR),Area (FIR),FTFM,21175687,20415903.03,20238886.86
554168,2024,2,FEB,2024-02-01,EUROCONTROL Area (PRR),Area (FIR),SCR,20457925,19761156.29,19588813.2
554169,2024,2,FEB,2024-02-01,Estonia,State (FIR),CPF,53220,53038.36,49856.9
554170,2024,2,FEB,2024-02-01,Estonia,State (FIR),FTFM,51563,51439.64,48513.59
554171,2024,2,FEB,2024-02-01,Estonia,State (FIR),SCR,45983,45843.44,43298.64
554172,2024,2,FEB,2024-02-01,FAB CE,FAB (FIR),CPF,1840601,1833940.75,1807148.68
554173,2024,2,FEB,2024-02-01,FAB CE,FAB (FIR),FTFM,1842828,1830800.02,1795444.23
554174,2024,2,FEB,2024-02-01,FAB CE,FAB (FIR),SCR,1752463,1741893.18,1709097.33
554175,2024,2,FEB,2024-02-01,FAB CE (SES RP1),FAB (FIR),FTFM,1366851,1357033.34,1326620.83
554176,2024,2,FEB,2024-02-01,FAB CE (SES RP1),FAB (FIR),CPF,1369462,1364147.17,1341500.57
554177,2024,2,FEB,2024-02-01,FAB CE (SES RP1),FAB (FIR),SCR,1305505,1296586.78,1268174.83
554178,2024,2,FEB,2024-02-01,FAB CE (SES RP2),FAB (FIR),SCR,1579780,1569799.81,1538553.39
554179,2024,2,FEB,2024-02-01,FAB CE (SES RP2),FAB (FIR),CPF,1662015,1655853.26,1630384.75
554180,2024,2,FEB,2024-02-01,FAB CE (SES RP2),FAB (FIR),FTFM,1659311,1648273.89,1614589.78
554181,2024,2,FEB,2024-02-01,FABEC,FAB (FIR),SCR,5635107,5451312.82,5348684.51
554182,2024,2,FEB,2024-02-01,FABEC,FAB (FIR),CPF,5639988,5556702.6,5475368.23
554183,2024,2,FEB,2024-02-01,FABEC,FAB (FIR),FTFM,5749343,5553900.49,5446181.3
554184,2024,2,FEB,2024-02-01,Finland,State (FIR),FTFM,57796,57686.16,55463.02
554185,2024,2,FEB,2024-02-01,Finland,State (FIR),CPF,58575,56577.3,54415.06
554186,2024,2,FEB,2024-02-01,Finland,State (FIR),SCR,52533,52420.83,50230.37
554187,2024,2,FEB,2024-02-01,France,State (FIR),SCR,2995026,2901101.25,2836083.52
554188,2024,2,FEB,2024-02-01,France,State (FIR),CPF,3010961,2970303.45,2916382.92
554189,2024,2,FEB,2024-02-01,France,State (FIR),FTFM,3051783,2952807.97,2884970.89
554190,2024,2,FEB,2024-02-01,Georgia,State (FIR),FTFM,157096,155948.27,149216.49
554191,2024,2,FEB,2024-02-01,Georgia,State (FIR),SCR,137327,136599.03,130961.23
554192,2024,2,FEB,2024-02-01,Georgia,State (FIR),CPF,159729,158988.11,151508.42
554193,2024,2,FEB,2024-02-01,Germany,State (FIR),SCR,1701599,1664083.18,1625844.99
554194,2024,2,FEB,2024-02-01,Germany,State (FIR),FTFM,1747369,1706829.19,1665984.12
554195,2024,2,FEB,2024-02-01,Germany,State (FIR),CPF,1716985,1704892.23,1678007.21
554196,2024,2,FEB,2024-02-01,Greece,State (FIR),CPF,772233,768829.76,757402.51
554197,2024,2,FEB,2024-02-01,Greece,State (FIR),SCR,744141,738458.96,727270.42
554198,2024,2,FEB,2024-02-01,Greece,State (FIR),FTFM,775015,767814.27,754050.66
554199,2024,2,FEB,2024-02-01,Hungary,State (FIR),CPF,440487,440048.45,432745.38
554200,2024,2,FEB,2024-02-01,Hungary,State (FIR),SCR,414068,412662.93,403554.94
554201,2024,2,FEB,2024-02-01,Hungary,State (FIR),FTFM,440648,439159.87,429324.52
554202,2024,2,FEB,2024-02-01,Ireland,State (FIR),FTFM,283116,282268.66,277455.88
554203,2024,2,FEB,2024-02-01,Ireland,State (FIR),CPF,305802,305040.9,300811.11
554204,2024,2,FEB,2024-02-01,Ireland,State (FIR),SCR,249351,248764.24,244630.31
554205,2024,2,FEB,2024-02-01,Italy,State (FIR),FTFM,1342902,1321202.06,1288283.84
554206,2024,2,FEB,2024-02-01,Italy,State (FIR),CPF,1328958,1317380.31,1291632.04
554207,2024,2,FEB,2024-02-01,Italy,State (FIR),SCR,1323508,1302897.71,1271913.02
554208,2024,2,FEB,2024-02-01,Latvia,State (FIR),SCR,55379,55128.9,51442.99
554209,2024,2,FEB,2024-02-01,Latvia,State (FIR),FTFM,58074,57823.75,53618.05
554210,2024,2,FEB,2024-02-01,Latvia,State (FIR),CPF,58450,58173.96,53852.15
554211,2024,2,FEB,2024-02-01,Lithuania,State (FIR),SCR,46678,46576.16,41251.34
554212,2024,2,FEB,2024-02-01,Lithuania,State (FIR),FTFM,48803,48671.56,42655.6
554213,2024,2,FEB,2024-02-01,Lithuania,State (FIR),CPF,47385,47297.46,42074.91
554214,2024,2,FEB,2024-02-01,Malta,State (FIR),CPF,122500,122393.86,120955.27
554215,2024,2,FEB,2024-02-01,Malta,State (FIR),SCR,103509,103461.65,102432.65
554216,2024,2,FEB,2024-02-01,Malta,State (FIR),FTFM,115853,115785.22,114290.54
554217,2024,2,FEB,2024-02-01,Moldova,State (FIR),CPF,1011,1006.95,914.14
554218,2024,2,FEB,2024-02-01,Moldova,State (FIR),FTFM,561,554.84,480.48
554219,2024,2,FEB,2024-02-01,Moldova,State (FIR),SCR,561,554.84,480.48
554220,2024,2,FEB,2024-02-01,Morocco,State (FIR),CPF,685993,683897.13,676357.62
554221,2024,2,FEB,2024-02-01,Morocco,State (FIR),SCR,667335,662482.0,654072.68
554222,2024,2,FEB,2024-02-01,Morocco,State (FIR),FTFM,683839,677868.7,669078.26
554223,2024,2,FEB,2024-02-01,NEFAB,FAB (FIR),FTFM,439098,431765.79,422408.44
554224,2024,2,FEB,2024-02-01,NEFAB,FAB (FIR),CPF,443480,435859.24,427446.98
554225,2024,2,FEB,2024-02-01,NEFAB,FAB (FIR),SCR,413754,406486.73,398335.2
554226,2024,2,FEB,2024-02-01,Netherlands,State (FIR),FTFM,376359,369545.02,357760.9
554227,2024,2,FEB,2024-02-01,Netherlands,State (FIR),CPF,374912,372386.24,364026.26
554228,2024,2,FEB,2024-02-01,Netherlands,State (FIR),SCR,356602,350710.8,339684.77
554229,2024,2,FEB,2024-02-01,North Macedonia,State (FIR),CPF,48785,48721.13,47836.63
554230,2024,2,FEB,2024-02-01,North Macedonia,State (FIR),FTFM,49393,49280.22,47798.67
554231,2024,2,FEB,2024-02-01,North Macedonia,State (FIR),SCR,46940,46868.48,45560.54
554232,2024,2,FEB,2024-02-01,Norway,State (FIR),CPF,272307,271081.2,268437.08
554233,2024,2,FEB,2024-02-01,Norway,State (FIR),FTFM,271264,268077.55,264413.14
554234,2024,2,FEB,2024-02-01,Norway,State (FIR),SCR,259458,256296.61,252962.58
554235,2024,2,FEB,2024-02-01,Poland,State (FIR),FTFM,456085,449745.24,426776.86
554236,2024,2,FEB,2024-02-01,Poland,State (FIR),CPF,449518,448323.99,430460.61
554237,2024,2,FEB,2024-02-01,Poland,State (FIR),SCR,439040,433305.69,412335.31
554238,2024,2,FEB,2024-02-01,Portugal (Continental),State (FIR),FTFM,691183,688849.77,678481.18
554239,2024,2,FEB,2024-02-01,Portugal (Continental),State (FIR),CPF,690659,689672.54,680806.78
554240,2024,2,FEB,2024-02-01,Portugal (Continental),State (FIR),SCR,675890,674020.7,664969.52
554241,2024,2,FEB,2024-02-01,Romania,State (FIR),CPF,731593,730337.86,708158.05
554242,2024,2,FEB,2024-02-01,Romania,State (FIR),SCR,672204,670468.67,647514.68
554243,2024,2,FEB,2024-02-01,Romania,State (FIR),FTFM,721801,719935.61,694850.32
554244,2024,2,FEB,2024-02-01,SES Area (RP2),Area (FIR),FTFM,17135257,16609966.44,16396761.64
554245,2024,2,FEB,2024-02-01,SES Area (RP2),Area (FIR),CPF,17077895,16767548.12,16598242.47
554246,2024,2,FEB,2024-02-01,SES Area (RP2),Area (FIR),SCR,16630207,16140744.09,15939330.0
554247,2024,2,FEB,2024-02-01,SES Area (RP3),Area (FIR),CPF,15686769,15424694.47,15259872.56
554248,2024,2,FEB,2024-02-01,SES Area (RP3),Area (FIR),FTFM,15783653,15328851.88,15122780.22
554249,2024,2,FEB,2024-02-01,SES Area (RP3),Area (FIR),SCR,15328804,14904827.62,14711336.76
554250,2024,2,FEB,2024-02-01,SW FAB,FAB (FIR),FTFM,2795892,2740827.46,2695091.3
554251,2024,2,FEB,2024-02-01,SW FAB,FAB (FIR),CPF,2784037,2752609.01,2714799.2
554252,2024,2,FEB,2024-02-01,SW FAB,FAB (FIR),SCR,2744511,2691635.99,2648406.91
554253,2024,2,FEB,2024-02-01,Serbia and Montenegro,State (FIR),FTFM,319798,318727.44,312718.05
554254,2024,2,FEB,2024-02-01,Serbia and Montenegro,State (FIR),SCR,307108,306193.52,300486.49
554255,2024,2,FEB,2024-02-01,Serbia and Montenegro,State (FIR),CPF,320331,319785.79,315629.27
554256,2024,2,FEB,2024-02-01,Slovakia,State (FIR),CPF,128445,128174.99,123252.58
554257,2024,2,FEB,2024-02-01,Slovakia,State (FIR),FTFM,129024,128573.56,122060.79
554258,2024,2,FEB,2024-02-01,Slovakia,State (FIR),SCR,123438,123035.4,117088.75
554259,2024,2,FEB,2024-02-01,Slovenia,State (FIR),FTFM,68828,68838.68,67684.22
554260,2024,2,FEB,2024-02-01,Slovenia,State (FIR),CPF,69077,69034.08,68163.11
554261,2024,2,FEB,2024-02-01,Slovenia,State (FIR),SCR,69396,69410.98,68293.19
554262,2024,2,FEB,2024-02-01,Spain,State (FIR),CPF,2089008,2064484.48,2029721.72
554263,2024,2,FEB,2024-02-01,Spain,State (FIR),FTFM,2100341,2054820.64,2012364.12
554264,2024,2,FEB,2024-02-01,Spain,State (FIR),SCR,2065771,2021440.45,1980691.68
554265,2024,2,FEB,2024-02-01,Spain (Canarias),State (FIR),CPF,307126,305394.53,300649.7
554266,2024,2,FEB,2024-02-01,Spain (Canarias),State (FIR),FTFM,303887,299007.43,291980.89
554267,2024,2,FEB,2024-02-01,Spain (Canarias),State (FIR),SCR,288930,284057.78,277196.26
554268,2024,2,FEB,2024-02-01,Spain (Continental),State (FIR),SCR,1776841,1737382.68,1703495.42
554269,2024,2,FEB,2024-02-01,Spain (Continental),State (FIR),CPF,1781882,1759089.95,1729072.02
554270,2024,2,FEB,2024-02-01,Spain (Continental),State (FIR),FTFM,1796454,1755813.2,1720383.23
554271,2024,2,FEB,2024-02-01,Sweden,State (FIR),CPF,389761,388109.61,382569.17
554272,2024,2,FEB,2024-02-01,Sweden,State (FIR),FTFM,393454,389856.72,382144.43
554273,2024,2,FEB,2024-02-01,Sweden,State (FIR),SCR,380533,377150.26,370556.99
554274,2024,2,FEB,2024-02-01,Switzerland,State (FIR),SCR,216745,212623.44,202683.69
554275,2024,2,FEB,2024-02-01,Switzerland,State (FIR),FTFM,220349,215899.9,205428.88
554276,2024,2,FEB,2024-02-01,Switzerland,State (FIR),CPF,209664,207846.82,200965.61
554277,2024,2,FEB,2024-02-01,Türkiye,State (FIR),SCR,2348983,2268914.5,2206748.12
554278,2024,2,FEB,2024-02-01,Türkiye,State (FIR),FTFM,2550229,2461298.11,2390778.35
554279,2024,2,FEB,2024-02-01,Türkiye,State (FIR),CPF,2411073,2367804.57,2313475.53
554280,2024,2,FEB,2024-02-01,UK (Continental),State (FIR),FTFM,1354632,1315557.85,1277138.03
554281,2024,2,FEB,2024-02-01,UK (Continental),State (FIR),CPF,1383073,1360964.14,1330628.79
554282,2024,2,FEB,2024-02-01,UK (Continental),State (FIR),SCR,1301678,1265208.91,1228370.59
554283,2024,2,FEB,2024-02-01,UK-Ireland FAB,FAB (FIR),FTFM,1635859,1590787.36,1552744.3
554284,2024,2,FEB,2024-02-01,UK-Ireland FAB,FAB (FIR),CPF,1688487,1661048.01,1631052.47
554285,2024,2,FEB,2024-02-01,UK-Ireland FAB,FAB (FIR),SCR,1549917,1508163.92,1471923.04
554286,2024,2,FEB,2024-02-02,Albania,State (FIR),SCR,61430,61085.47,58675.53
554287,2024,2,FEB,2024-02-02,Albania,State (FIR),CPF,64243,64001.96,62384.67
554288,2024,2,FEB,2024-02-02,Albania,State (FIR),FTFM,65763,65349.62,62831.68
554289,2024,2,FEB,2024-02-02,Armenia,State (FIR),FTFM,21012,20709.77,19454.47
554290,2024,2,FEB,2024-02-02,Armenia,State (FIR),CPF,20460,20152.71,19126.9
554291,2024,2,FEB,2024-02-02,Armenia,State (FIR),SCR,28404,28164.53,26950.66
554292,2024,2,FEB,2024-02-02,Austria,State (FIR),SCR,525566,523651.0,512276.48
554293,2024,2,FEB,2024-02-02,Austria,State (FIR),CPF,537707,536728.59,528041.42
554294,2024,2,FEB,2024-02-02,Austria,State (FIR),FTFM,536690,534560.47,522885.65
554295,2024,2,FEB,2024-02-02,BLUE MED FAB,FAB (FIR),CPF,2695512,2672268.36,2626390.84
554296,2024,2,FEB,2024-02-02,BLUE MED FAB,FAB (FIR),FTFM,2711547,2667231.46,2609468.87
554297,2024,2,FEB,2024-02-02,BLUE MED FAB,FAB (FIR),SCR,2643597,2604980.19,2551477.7
554298,2024,2,FEB,2024-02-02,Baltic FAB,FAB (FIR),CPF,596069,591857.98,569471.16
554299,2024,2,FEB,2024-02-02,Baltic FAB,FAB (FIR),FTFM,606288,595319.49,565745.59
554300,2024,2,FEB,2024-02-02,Baltic FAB,FAB (FIR),SCR,588473,578302.84,550960.09
554301,2024,2,FEB,2024-02-02,Belgium,State (FIR),CPF,368245,365742.4,354369.04
554302,2024,2,FEB,2024-02-02,Belgium,State (FIR),FTFM,402413,394744.03,376585.47
554303,2024,2,FEB,2024-02-02,Belgium,State (FIR),SCR,404800,397514.89,380079.01
554304,2024,2,FEB,2024-02-02,Bosnia and Herzegovina,State (FIR),CPF,206963,206846.55,204367.63
554305,2024,2,FEB,2024-02-02,Bosnia and Herzegovina,State (FIR),FTFM,211216,210946.61,207902.37
554306,2024,2,FEB,2024-02-02,Bosnia and Herzegovina,State (FIR),SCR,197348,197180.2,194485.55
554307,2024,2,FEB,2024-02-02,Bulgaria,State (FIR),CPF,622212,621054.33,603639.73
554308,2024,2,FEB,2024-02-02,Bulgaria,State (FIR),FTFM,609522,607078.83,587530.49
554309,2024,2,FEB,2024-02-02,Bulgaria,State (FIR),SCR,581123,578828.24,560805.13
554310,2024,2,FEB,2024-02-02,Croatia,State (FIR),SCR,311421,310975.8,306309.09
554311,2024,2,FEB,2024-02-02,Croatia,State (FIR),CPF,337002,336566.32,332041.84
554312,2024,2,FEB,2024-02-02,Croatia,State (FIR),FTFM,334969,334336.89,328818.73
554313,2024,2,FEB,2024-02-02,Cyprus,State (FIR),FTFM,225647,220574.33,213158.97
554314,2024,2,FEB,2024-02-02,Cyprus,State (FIR),CPF,224559,222515.14,215360.52
554315,2024,2,FEB,2024-02-02,Cyprus,State (FIR),SCR,214447,209648.48,203183.81
554316,2024,2,FEB,2024-02-02,Czech Republic,State (FIR),SCR,324800,323021.23,313688.81
554317,2024,2,FEB,2024-02-02,Czech Republic,State (FIR),CPF,340813,340041.97,333461.45
554318,2024,2,FEB,2024-02-02,Czech Republic,State (FIR),FTFM,338956,337063.53,327209.59
554319,2024,2,FEB,2024-02-02,DANUBE FAB,FAB (FIR),FTFM,1404386,1397607.05,1353491.28
554320,2024,2,FEB,2024-02-02,DANUBE FAB,FAB (FIR),SCR,1329731,1323370.11,1282165.2
554321,2024,2,FEB,2024-02-02,DANUBE FAB,FAB (FIR),CPF,1426409,1422879.72,1383021.39
554322,2024,2,FEB,2024-02-02,DK-SE FAB,FAB (FIR),SCR,704008,698849.13,686733.61
554323,2024,2,FEB,2024-02-02,DK-SE FAB,FAB (FIR),FTFM,719772,714031.41,700474.64
554324,2024,2,FEB,2024-02-02,DK-SE FAB,FAB (FIR),CPF,708203,706292.19,697051.8
554325,2024,2,FEB,2024-02-02,Denmark,State (FIR),CPF,242530,242235.87,239801.75
554326,2024,2,FEB,2024-02-02,Denmark,State (FIR),SCR,240110,239010.81,234980.29
554327,2024,2,FEB,2024-02-02,Denmark,State (FIR),FTFM,246834,245506.77,241089.86
554328,2024,2,FEB,2024-02-02,EUROCONTROL Area (PRR),Area (FIR),CPF,24017142,23464734.68,23314973.16
554329,2024,2,FEB,2024-02-02,EUROCONTROL Area (PRR),Area (FIR),FTFM,24209101,23327090.63,23114907.92
554330,2024,2,FEB,2024-02-02,EUROCONTROL Area (PRR),Area (FIR),SCR,23522951,22707433.73,22500589.57
554331,2024,2,FEB,2024-02-02,Estonia,State (FIR),CPF,56556,56396.61,53669.01
554332,2024,2,FEB,2024-02-02,Estonia,State (FIR),FTFM,54274,54135.74,51421.9
554333,2024,2,FEB,2024-02-02,Estonia,State (FIR),SCR,49050,48904.29,46471.08
554334,2024,2,FEB,2024-02-02,FAB CE,FAB (FIR),CPF,2157076,2148367.83,2115482.38
554335,2024,2,FEB,2024-02-02,FAB CE,FAB (FIR),FTFM,2151112,2136699.85,2093377.51
554336,2024,2,FEB,2024-02-02,FAB CE,FAB (FIR),SCR,2058670,2045470.54,2004847.88
554337,2024,2,FEB,2024-02-02,FAB CE (SES RP1),FAB (FIR),FTFM,1604512,1592621.76,1556288.62
554338,2024,2,FEB,2024-02-02,FAB CE (SES RP1),FAB (FIR),CPF,1613112,1606136.65,1579090.92
554339,2024,2,FEB,2024-02-02,FAB CE (SES RP1),FAB (FIR),SCR,1550097,1538911.01,1504274.3
554340,2024,2,FEB,2024-02-02,FAB CE (SES RP2),FAB (FIR),SCR,1861344,1848846.72,1810402.8
554341,2024,2,FEB,2024-02-02,FAB CE (SES RP2),FAB (FIR),CPF,1950439,1942293.88,1911450.4
554342,2024,2,FEB,2024-02-02,FAB CE (SES RP2),FAB (FIR),FTFM,1939560,1926068.63,1885177.47
554343,2024,2,FEB,2024-02-02,FABEC,FAB (FIR),SCR,6715586,6497610.46,6372901.58
554344,2024,2,FEB,2024-02-02,FABEC,FAB (FIR),CPF,6721130,6619090.24,6520204.9
554345,2024,2,FEB,2024-02-02,FABEC,FAB (FIR),FTFM,6835580,6603337.51,6473168.83
554346,2024,2,FEB,2024-02-02,Finland,State (FIR),FTFM,63890,63591.39,61200.35
554347,2024,2,FEB,2024-02-02,Finland,State (FIR),CPF,62290,62072.36,59950.67
554348,2024,2,FEB,2024-02-02,Finland,State (FIR),SCR,59182,58905.32,56650.96
554349,2024,2,FEB,2024-02-02,France,State (FIR),SCR,3488721,3380545.34,3302045.06
554350,2024,2,FEB,2024-02-02,France,State (FIR),CPF,3503722,3456151.53,3391729.83
554351,2024,2,FEB,2024-02-02,France,State (FIR),FTFM,3534212,3419568.72,3339028.15
554352,2024,2,FEB,2024-02-02,Georgia,State (FIR),FTFM,170793,169468.32,162756.25
554353,2024,2,FEB,2024-02-02,Georgia,State (FIR),SCR,150031,149254.01,143566.36
554354,2024,2,FEB,2024-02-02,Georgia,State (FIR),CPF,174547,173724.73,165190.6
554355,2024,2,FEB,2024-02-02,Germany,State (FIR),SCR,2100883,2054132.07,2005879.94
554356,2024,2,FEB,2024-02-02,Germany,State (FIR),FTFM,2164300,2112849.67,2060939.72
554357,2024,2,FEB,2024-02-02,Germany,State (FIR),CPF,2123547,2106726.14,2072402.1
554358,2024,2,FEB,2024-02-02,Greece,State (FIR),CPF,811313,807144.31,796287.29
554359,2024,2,FEB,2024-02-02,Greece,State (FIR),SCR,772808,766865.45,755122.77
554360,2024,2,FEB,2024-02-02,Greece,State (FIR),FTFM,814644,805438.77,791418.54
554361,2024,2,FEB,2024-02-02,Hungary,State (FIR),CPF,484465,483910.51,475493.87
554362,2024,2,FEB,2024-02-02,Hungary,State (FIR),SCR,456476,454735.56,444149.7
554363,2024,2,FEB,2024-02-02,Hungary,State (FIR),FTFM,481470,479642.56,468431.56
554364,2024,2,FEB,2024-02-02,Ireland,State (FIR),FTFM,240969,240214.74,235359.17
554365,2024,2,FEB,2024-02-02,Ireland,State (FIR),CPF,282302,281890.67,277507.12
554366,2024,2,FEB,2024-02-02,Ireland,State (FIR),SCR,211871,211331.41,206895.92
554367,2024,2,FEB,2024-02-02,Italy,State (FIR),FTFM,1554354,1529197.8,1489659.4
554368,2024,2,FEB,2024-02-02,Italy,State (FIR),CPF,1539779,1527301.35,1496507.7
554369,2024,2,FEB,2024-02-02,Italy,State (FIR),SCR,1549707,1525605.65,1487866.89
554370,2024,2,FEB,2024-02-02,Latvia,State (FIR),SCR,67234,66793.32,63109.37
554371,2024,2,FEB,2024-02-02,Latvia,State (FIR),FTFM,69637,69135.47,65172.76
554372,2024,2,FEB,2024-02-02,Latvia,State (FIR),CPF,67493,67278.11,63411.26
554373,2024,2,FEB,2024-02-02,Lithuania,State (FIR),SCR,50736,50594.27,45082.16
554374,2024,2,FEB,2024-02-02,Lithuania,State (FIR),FTFM,52131,51981.96,46047.88
554375,2024,2,FEB,2024-02-02,Lithuania,State (FIR),CPF,50940,50843.48,45991.03
554376,2024,2,FEB,2024-02-02,Malta,State (FIR),CPF,125273,125139.8,123646.47
554377,2024,2,FEB,2024-02-02,Malta,State (FIR),FTFM,123807,123704.9,122102.76
